appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
34600,Order of War,Wargaming.net,Square Enix,,441,168,0,"200,000 .. 500,000",75,0,75,0,799,799,0,5
1038370,Trials of Fire,Whatboy Games,Whatboy Games,,2597,397,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,12
1470940,STAR FLEET II - Krellan Commander Version 2.0,"Trevor Sorensen, Mark Baldwin",Trevor Sorensen,,44,1,0,"200,000 .. 500,000",0,0,0,0,999,999,0,1
965580,Root,Dire Wolf,Dire Wolf,,2856,318,0,"200,000 .. 500,000",1149,0,1554,0,1499,1499,0,112
555150,The First Tree,David Wehle,David Wehle,,4005,1284,0,"200,000 .. 500,000",233,0,315,0,999,999,0,3
266110,Tower of Guns,Terrible Posture Games,Versus Evil,,954,235,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,1
908520,fpsVR,SBSoftLab,SBSoftLab,,1883,44,0,"100,000 .. 200,000",731,0,938,0,267,399,33,205
234330,MARVEL Puzzle Quest,Broken Circle Studios,505 Go Inc,,2971,1269,0,"100,000 .. 200,000",437,0,656,0,0,0,0,511
488310,Eleven Table Tennis,For Fun Labs,For Fun Labs,,2949,158,0,"100,000 .. 200,000",847,0,1266,0,2999,2999,0,6
235900,RPG Maker XP,"Gotcha Gotcha Games, KADOKAWA, Yoji Ojima",Gotcha Gotcha Games,,1023,75,0,"100,000 .. 200,000",761,0,761,0,2499,2499,0,195
1183800,Shardpunk,Clockwork Pile,Retrovibe,,528,30,0,"100,000 .. 200,000",0,0,0,0,1399,1399,0,6
1178160,Blackjack Championship,BBstudio Inc.,BBstudio Inc.,,679,336,0,"100,000 .. 200,000",38,0,47,0,0,0,0,71
8890,Freedom Force vs. the Third Reich,Irrational Games,2K,,225,40,0,"100,000 .. 200,000",25,0,30,0,499,499,0,2
1416260,SpellForce 3: Versus Edition,Grimlore Games,THQ Nordic,,1003,311,0,"100,000 .. 200,000",204,0,274,0,0,0,0,148
1809420,Shankaram: CODE REBORN,"Gloac Games, Gloac",Gloac,,3,5,0,"100,000 .. 200,000",0,0,0,0,899,899,0,0
1173790,FINAL FANTASY III,Square Enix,Square Enix,,1616,110,0,"100,000 .. 200,000",5,0,5,0,1439,1799,20,76
254460,Obscure,Hydravision Entertainment,Mighty Rocket Studio,,2070,98,0,"100,000 .. 200,000",11,0,18,0,699,699,0,7
313480,Blitzkrieg Anthology,Nival,Nival,,1194,121,0,"100,000 .. 200,000",0,0,0,0,499,499,0,80
226740,Monster Loves You!,"Radial Games Corp, Dejobaan Games, LLC",Radial Games Corp,,925,257,0,"100,000 .. 200,000",100,0,100,0,999,999,0,0
251230,Livelock,Tuque Games,Gearbox Publishing,,611,156,0,"100,000 .. 200,000",247,0,339,0,999,999,0,0
1291010,Warpips,Skirmish Mode Games,Daedalic Entertainment,,3438,460,0,"100,000 .. 200,000",263,297,297,297,1699,1699,0,57
273500,Over 9000 Zombies!,Loren Lemcke,Loren Lemcke,,1302,201,0,"100,000 .. 200,000",285,0,321,0,199,199,0,4
651660,Halcyon 6: Starbase Commander (LIGHTSPEED EDITION),"Massive Damage, Inc.","Massive Damage, Inc.",,618,165,0,"100,000 .. 200,000",286,0,344,0,1499,1499,0,5
1241950,Warzone 2100,"Pumpkin Studios, Underdone Gaming, Warzone 2100 Project",Underdone Gaming,,1163,127,0,"100,000 .. 200,000",0,0,0,0,0,0,0,33
205990,Warlock 2: The Exiled,Ino-Co Plus,Paradox Interactive,,830,365,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,28
328760,SanctuaryRPG: Black Edition,Black Shell Media,Plug In Digital,,1424,129,0,"100,000 .. 200,000",0,0,0,0,799,799,0,2
528660,Spin Rush,EGAMER,SA Industry,,417,128,0,"100,000 .. 200,000",268,0,280,0,109,1099,90,1
1424330,Wobbledogs,Animal Uprising,Secret Mode,,8655,152,0,"100,000 .. 200,000",153,0,205,0,1999,1999,0,149
513570,Wooden House,GDNomaD,GDNomaD,,181,114,0,"100,000 .. 200,000",218,0,252,0,99,99,0,0
2291850,Underground Blossom,Rusty Lake,Rusty Lake,,4640,80,0,"100,000 .. 200,000",255,0,255,0,499,499,0,58
1122720,Sayonara Wild Hearts,Simogo,Annapurna Interactive,,7408,227,0,"100,000 .. 200,000",107,0,200,0,1299,1299,0,5
1587560,100 hidden cats,"Anatoliy Loginovskikh, Аlexandr Telminov",Anatoliy Loginovskikh,,1901,106,0,"100,000 .. 200,000",0,0,0,0,49,99,51,1
291860,Pit People,The Behemoth,The Behemoth,,7219,520,0,"100,000 .. 200,000",4727,0,483,0,1999,1999,0,34
202310,Ridge Racer Unbounded,BUGBEAR,BANDAI NAMCO Entertainment,,926,605,0,"100,000 .. 200,000",6123,0,6123,0,999,999,0,7
416450,Emporea: Realms of War and Magic,Pixel Federation,Pixel Federation,,323,162,0,"100,000 .. 200,000",18,0,18,0,0,0,0,20
262830,Crimsonland,10tons Ltd,10tons Ltd,,2623,214,0,"100,000 .. 200,000",602,0,1204,0,1399,1399,0,19
1332720,Thief Simulator 2,"CookieDev, Ultimate Games S.A.",PlayWay S.A.,,2626,245,0,"100,000 .. 200,000",1193,0,1338,0,1999,1999,0,216
365810,Flying Tigers: Shadows Over China,ACE MADDOX,ACE MADDOX,,637,258,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,1
2026280,The Faction,GamesBraz,GamesBraz,,2,1,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
452230,Spellstone,Synapse Games,Kongregate,,273,155,0,"100,000 .. 200,000",0,0,0,0,0,0,0,12
1162750,Songs of Syx,Gamatron AB,Gamatron AB,,3216,96,0,"100,000 .. 200,000",1724,1,2264,1,2499,2499,0,389
628730,Adolescent Santa Claus,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",,1061,193,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
616720,Live2DViewerEX,Pavo Studio,Pavo Studio,,2933,231,0,"100,000 .. 200,000",345,0,389,0,499,499,0,104
46480,Still Life,Microids,Microids,,768,162,0,"100,000 .. 200,000",0,0,0,0,799,799,0,8
554330,Choppa,Parta Games Oy,Parta Games Oy,,115,33,0,"100,000 .. 200,000",0,0,0,0,99,99,0,0
789100,My Little Farmies,upjers,upjers,,240,206,0,"100,000 .. 200,000",3,0,3,0,0,0,0,123
453890,Black Rose,Sir Bedlam Productions,Sir Bedlam Productions,,745,188,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
757210,EMERGENCY 4 Deluxe,Sixteen Tons Entertainment,Sixteen Tons Entertainment,,1437,115,0,"100,000 .. 200,000",9644,0,9644,0,1799,1799,0,159
507010,Mr.President!,Game Developer X,Game Developer X,,3143,769,0,"100,000 .. 200,000",107,0,31,0,999,999,0,4
397500,Labyronia RPG 2,Labyrinthine,Senpai Studios,,497,157,0,"100,000 .. 200,000",164,0,167,0,199,199,0,0
1150530,Wizard with a Gun,Galvanic Games,Devolver Digital,,1601,339,0,"100,000 .. 200,000",0,0,0,0,2499,2499,0,148
371570,Tap Heroes,VaragtP,VaragtP,,963,341,0,"100,000 .. 200,000",1702,0,330,0,299,299,0,8
389040,Project Genom,NeuronHaze,NeuronHaze,,902,978,0,"100,000 .. 200,000",353,0,353,0,0,0,0,0
790600,Stormbound,"Paladin Studios, Stormbound Games",Stormbound B.V.,,757,321,0,"100,000 .. 200,000",160,0,160,0,0,0,0,19
236130,Horizon,L3O Interactive,L3O Interactive,,272,195,0,"100,000 .. 200,000",0,0,0,0,2999,2999,0,1
333980,AKIBA'S TRIP: Undead ＆ Undressed,ACQUIRE Corp.,"XSEED Games, Marvelous USA, Inc.",,2775,468,0,"100,000 .. 200,000",442,0,645,0,1999,1999,0,8
1450830,At Dead Of Night,Baggy Cat Ltd.,Baggy Cat Ltd.,,2127,147,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,16
553540,Phantom Brigade,Brace Yourself Games,Brace Yourself Games,,1935,645,0,"100,000 .. 200,000",1003,0,1003,0,2999,2999,0,176
492840,Veterans Online - Open Beta,Nuked Cockroach,Nuked Cockroach,,201,117,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
585830,Ninja Stealth 2,SC Jogos,SC Jogos,,383,173,0,"100,000 .. 200,000",127,0,127,0,99,99,0,1
304410,Hexcells Infinite,Matthew Brown,Matthew Brown,,3951,120,0,"100,000 .. 200,000",1424,0,1786,0,499,499,0,264
834740,Circle Empires,Luminous,Iceberg Interactive,,3151,375,0,"100,000 .. 200,000",391,1,450,1,899,899,0,22
300220,Victim of Xen,Barnes,Barnes,,271,170,0,"100,000 .. 200,000",71,0,139,0,999,999,0,0
264280,99 Levels To Hell,"Zaxis Games, B-evil",Zaxis Games,,366,229,0,"100,000 .. 200,000",442,0,442,0,499,499,0,1
462960,Caveman World: Mountains of Unga Boonga,GrabTheGames Studios,GrabTheGames,,458,207,0,"100,000 .. 200,000",191,0,240,0,199,199,0,0
407050,Mussoumano: Ataque dos Haters,Maqna Interactive Ltda,Maqna Interactive Ltda,,29,12,0,"100,000 .. 200,000",0,0,0,0,99,99,0,0
1869990,Survivor Day,"Tony Chan, Hugo Fu",Tony Chan,,4,0,0,"100,000 .. 200,000",0,0,0,0,999,999,0,0
340460,Spartans Vs Zombies Defense,Lei,Lei,,337,396,0,"100,000 .. 200,000",75,0,75,0,0,0,0,2
992070,Idle Wizard,TwoWizards,TwoWizards,,1152,169,0,"100,000 .. 200,000",0,0,0,0,0,0,0,719
1678060,Tactical Vanguard Saga,Blacc Ski Weekend Industries,Blacc Ski Weekend Industries,,0,2,0,"100,000 .. 200,000",0,0,0,0,499,499,0,0
314830,Blackguards 2,Daedalic Entertainment,Daedalic Entertainment,,755,378,0,"100,000 .. 200,000",2119,0,3155,0,999,999,0,4
396280,Anarchy Online,Funcom,Funcom,,197,43,0,"100,000 .. 200,000",1,0,1,0,0,0,0,1
1178790,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",,553,146,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,211
1695840,Fear Therapy,Black Flag Studios,Black Flag Studios,,2849,1307,0,"100,000 .. 200,000",230,0,271,0,499,499,0,38
1482860,Idle Research,Considera Games LLC,Considera Core LLC,,1123,196,0,"100,000 .. 200,000",133,0,264,0,0,0,0,174
452490,The Cubicle.,"Roel van Beek, Jurgen Hoogeboom, Joppe de Graaf, Jesper van den Ende",Pelican Party Studios,,537,76,0,"100,000 .. 200,000",4,0,6,0,0,0,0,0
539450,Crab Dub,Anatoliy Loginovskikh,Sometimes You,,190,79,0,"100,000 .. 200,000",197,0,215,0,299,299,0,0
251690,Speedball 2 HD,"Bitmap Brothers, Vivid Games",Rebellion,,404,212,0,"100,000 .. 200,000",209,0,321,0,999,999,0,1
253880,Earth 2150 Trilogy,Reality Pump Studios,"Topware Interactive, ACE",,631,198,0,"100,000 .. 200,000",308,0,333,0,999,999,0,0
222640,Aarklash: Legacy,Cyanide Studio,Nacon,,588,217,0,"100,000 .. 200,000",151,0,151,0,1599,1599,0,0
1970980,Warlord: Britannia,Darkmatter Games,Darkmatter Games,,1312,145,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,30
1353230,Bomb Rush Cyberfunk,Team Reptile,Team Reptile,,9249,152,0,"100,000 .. 200,000",1136,0,1506,0,3999,3999,0,130
371670,Rolling Sun,Mystik'Art,Mystik'Art,,395,426,0,"100,000 .. 200,000",257,0,385,0,199,199,0,0
994910,Poker Master,NGIN LIMITED,NGIN LIMITED,,2336,236,0,"100,000 .. 200,000",0,0,0,0,0,0,0,104
779290,Stygian: Reign of the Old Ones,Cultic Games,Fulqrum Publishing,,1535,771,0,"100,000 .. 200,000",893,0,893,0,1999,1999,0,5
511680,Fate/EXTELLA,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,3791,354,0,"100,000 .. 200,000",576,0,749,0,3999,3999,0,10
398680,Ace Of Words,ZeroBit Games,Ocean Media LLC,,541,291,0,"100,000 .. 200,000",188,0,188,0,499,499,0,0
383840,Nimbatus - The Space Drone Constructor,Stray Fawn Studio,"Stray Fawn Publishing, WhisperGames",,1589,398,0,"100,000 .. 200,000",359,0,496,0,1999,1999,0,13
1137300,Sherlock Holmes Chapter One,Frogwares,Frogwares,,2231,573,0,"100,000 .. 200,000",0,0,0,0,4499,4499,0,59
2640,Call of Duty: United Offensive,Gray Matter Studios,Activision,,1581,238,0,"100,000 .. 200,000",1306,0,209,0,1999,1999,0,30
217790,Dogfight 1942,City Interactive,CI Games,,790,219,0,"100,000 .. 200,000",2045,0,3061,0,999,999,0,3
421740,Goetia,Sushee,Forever Entertainment S. A.,,535,155,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,0
394120,Atom Universe,Atom Republic,Atom Republic,,168,273,0,"100,000 .. 200,000",115,0,120,0,0,0,0,0
1413870,Shadow Man Remastered,"Nightdive Studios, Acclaim Studios Teesside",Nightdive Studios,,1077,64,0,"100,000 .. 200,000",97,0,97,0,1999,1999,0,5
643960,Cursed Treasure 2,IriySoft,Armor Games Studios,,369,74,0,"100,000 .. 200,000",0,0,0,0,499,499,0,9
246700,Strike Vector,Ragequit Corporation,Ragequit Corporation,,1509,722,0,"100,000 .. 200,000",135,0,203,0,0,0,0,0
1512860,Pixelot,Kyle Berger,Kyle Berger,,25,3,0,"100,000 .. 200,000",0,0,0,0,599,599,0,0
435440,Galaxy Control: 3D Strategy,FX Games Media,FX Games Media,,283,203,0,"100,000 .. 200,000",386,0,770,0,0,0,0,23
23400,Imperium Romanum Gold Edition,Haemimont Games,Kalypso Media Digital,,351,64,0,"100,000 .. 200,000",0,0,0,0,999,999,0,10
1424720,墨心：波云诡船,1001 Studio,1001 Studio,,1240,137,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
1186040,Worms Rumble,Team17 Digital,Team17 Digital,,1331,832,0,"100,000 .. 200,000",26,0,33,0,149,1499,90,6
252670,Nihilumbra,BeautiFun Games,BeautiFun Games,,2564,329,0,"100,000 .. 200,000",211,0,311,0,799,799,0,2
1163870,Mecha Knights: Nightmare,Damian Kubiak,Damian Kubiak,,970,90,0,"100,000 .. 200,000",657,0,657,0,1599,1599,0,2
425210,Shadwen,Frozenbyte,Frozenbyte,,966,302,0,"100,000 .. 200,000",148,0,166,0,1699,1699,0,1
1059990,Trombone Champ,Holy Wow Studios LLC,Holy Wow Studios LLC,,7906,164,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,26
326180,Sinister City,Jetdogs Studios,Jetdogs Studios,,1024,523,0,"100,000 .. 200,000",168,0,210,0,99,99,0,0
1670,Iron Warriors: T - 72 Tank Command ,Strategy First,Strategy First,,175,107,0,"100,000 .. 200,000",0,0,0,0,599,599,0,1
243450,Urban Trial Freestyle,Tate Multimedia,Tate Multimedia,,1331,283,0,"100,000 .. 200,000",1733,0,1733,0,699,699,0,4
523000,Princess Maker 2 Refine,"CFK Co., Ltd.",Bliss Brain,,1341,97,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,15
1859870,执剑九霄,K.Kaiser's Game Studio,K.Kaiser's Game Studio,,1,2,0,"100,000 .. 200,000",0,0,0,0,350,350,0,0
11390,Crash Time 2,,Meridian4,,1368,1037,0,"100,000 .. 200,000",100,0,197,0,499,499,0,1
454600,Age of Cavemen,Fuero Games,Fuero Games,,312,242,0,"100,000 .. 200,000",24,0,36,0,0,0,0,0
217690,Anna - Extended Edition,Dreampainters,Kalypso Media Digital,,954,599,0,"100,000 .. 200,000",258,0,421,0,999,999,0,1
518060,Chess Ultra,Ripstone,Ripstone,,1426,475,0,"100,000 .. 200,000",67,0,67,0,1299,1299,0,23
2154820,"EL PASO, NIGHTMARE",Strange Scaffold,Strange Scaffold,,72,22,0,"100,000 .. 200,000",0,0,0,0,499,499,0,0
502090,Invisible Mind,VGstudio,VGstudio,,66,99,0,"100,000 .. 200,000",350,0,393,0,499,499,0,11
2235250,Crystal Winter,Izimov A.,Izimov A.,,26,4,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
529660,Mages of Mystralia,Borealys Games,Borealys Games,,1160,183,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,2
282210,Sid Meier's Starships,Firaxis Games,2K,,1161,1170,0,"100,000 .. 200,000",488,0,488,0,1499,1499,0,26
305780,Echo of the Wilds,caiys,caiysware,,146,43,0,"100,000 .. 200,000",0,0,0,0,699,699,0,1
1046470,Deep the Game,Goricina Productions,Goricina Entertainment,,711,219,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1862520,Just Go,Studio Amateur,Studio Amateur,,2141,143,0,"100,000 .. 200,000",13,0,20,0,999,999,0,80
226120,Weird Worlds: Return to Infinite Space,Digital Eel,Digital Eel,,389,206,0,"100,000 .. 200,000",12,0,22,0,499,499,0,3
1000500,The Undisputables : Online Multiplayer Shooter,Amonga99,Amonga99,,10,3,0,"100,000 .. 200,000",0,0,0,0,699,699,0,0
906810,Music Maker Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,,325,332,0,"100,000 .. 200,000",7,0,10,0,0,0,0,2
262260,Jets'n'Guns Gold,Rake in Grass,Rake in Grass,,1255,181,0,"100,000 .. 200,000",91,0,91,0,799,799,0,5
414730,Epic Clicker Journey,Cleversan Software,Cleversan Software,,460,219,0,"100,000 .. 200,000",130,0,155,0,0,0,0,2
793490,Exocraft,GoldFire Studios,GoldFire Studios,,181,158,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
844930,Fox Hime Zero,AsicxArt,SakuraGame,,4946,129,0,"100,000 .. 200,000",0,0,0,0,59,199,70,14
894940,Littlewood,Sean Young,SmashGames,,5909,392,0,"100,000 .. 200,000",938,0,740,0,1499,1499,0,40
70100,Hacker Evolution,exosyphen studios,exosyphen studios,,650,337,0,"100,000 .. 200,000",159,0,164,0,59,99,40,5
940680,The Textorcist: The Story of Ray Bibbia,MorbidWare,Headup Publishing,,1072,232,0,"100,000 .. 200,000",140,0,184,0,1499,1499,0,6
578720,A Mortician's Tale,Laundry Bear Games,Laundry Bear Games,,891,377,0,"100,000 .. 200,000",161,0,273,0,999,999,0,0
793490,Exocraft,GoldFire Studios,GoldFire Studios,,181,158,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
844930,Fox Hime Zero,AsicxArt,SakuraGame,,4946,129,0,"100,000 .. 200,000",0,0,0,0,59,199,70,14
284930,Speed Kills,"Holy Warp, Black Wing Foundation",Holy Warp,,200,213,0,"100,000 .. 200,000",140,0,151,0,299,299,0,0
395910,Get Rich or Die Gaming,Baller Industries,Baller Industries,,6,27,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
1407450,The World of Kungfu: Dragon and Eagle,ChillyRoom,ChillyRoom,,1732,1180,0,"100,000 .. 200,000",0,0,0,0,1799,1799,0,4
598960,Mashinky,Jan Zelený,Jan Zelený,,2226,397,0,"100,000 .. 200,000",0,0,0,0,2499,2499,0,55
387970,Clown House (Palyaço Evi),"gord10, Aslan Game Studio",Aslan Game Studio,,563,574,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
493310,Requiem: Avenging Angel,Cyclone Studios,Ziggurat,,76,15,0,"100,000 .. 200,000",0,0,0,0,999,999,0,0
799070,Zup! 8,Quiet River,Quiet River,,3605,138,0,"100,000 .. 200,000",134,0,167,0,199,199,0,13
918820,Headliner: NoviNews,Unbound Creations,Unbound Creations,,650,76,0,"100,000 .. 200,000",900,0,900,0,1399,1399,0,0
420060,Candle,Teku Studios,Daedalic Entertainment,,822,232,0,"100,000 .. 200,000",0,0,0,0,999,999,0,2
426790,Grow Up,"Reflections, a Ubisoft Studio",Ubisoft,,1540,137,0,"100,000 .. 200,000",358,0,416,0,999,999,0,1
1773390,The Northern Gate : Special agent,Jun Yang,Centillion Games,,1,0,0,"100,000 .. 200,000",0,0,0,0,199,199,0,0
270910,Worms World Party Remastered,Team17 Digital Ltd,Team17 Digital Ltd,,787,748,0,"100,000 .. 200,000",3,0,5,0,1499,1499,0,20
1970610,Duterra,Omega Gaming LLC,Omega Gaming LLC,,2,0,0,"100,000 .. 200,000",0,0,0,0,899,899,0,0
32350,STAR WARS Starfighter,LucasArts,"LucasArts, Lucasfilm, Disney",,336,293,0,"100,000 .. 200,000",83,0,67,0,599,599,0,0
2026290,Military Attack,GamesBraz,GamesBraz,,1,5,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
438030,Dead6hot,Chuck Productions,New Reality Games,,225,264,0,"100,000 .. 200,000",214,0,225,0,199,199,0,0
614460,Amber Tail Adventure,Xyak-Xyak,Xyak-Xyak,,99,39,0,"100,000 .. 200,000",245,0,249,0,499,499,0,3
1072150,Hedon Bloodrite,Zan_HedonDev,Zan_HedonDev,,1554,142,0,"100,000 .. 200,000",580,0,580,0,1699,1699,0,10
720280,Fox Hime,AsicxArt,SakuraGame,,3323,546,0,"100,000 .. 200,000",126,0,126,0,199,199,0,3
702890,BlazBlue: Cross Tag Battle,Arc System Works,Arc System Works,,3350,854,0,"100,000 .. 200,000",1137,0,1653,0,1999,1999,0,31
461870,Police Simulator: Patrol Duty,Bigmoon Entertainment,Numantian Games,,2080,1887,0,"100,000 .. 200,000",295,0,295,0,1799,1799,0,1
1449280,Ghostbusters: The Video Game Remastered,Saber Interactive,"Mad Dog Games, LLC",,1358,141,0,"100,000 .. 200,000",6080,0,6080,0,2499,2499,0,23
242840,In Verbis Virtus,Indomitus Games,Indomitus Games,,1318,346,0,"100,000 .. 200,000",262,0,262,0,1999,1999,0,2
223870,Ys I & II Chronicles+,Nihon Falcom,XSEED Games,,1167,144,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,4
400080,Out of Space,Behold Studios,Behold Studios,,1957,518,0,"100,000 .. 200,000",201,0,334,0,374,1499,75,67
324160,CLANNAD,VisualArts/Key,Sekai Project,,8146,119,0,"100,000 .. 200,000",2797,0,4618,0,4499,4499,0,127
259320,Heli Heroes,Reality Pump,Topware Interactive,,306,255,0,"100,000 .. 200,000",241,0,271,0,699,699,0,0
315060,Bloop Reloaded,2SD,KISS ltd,,229,120,0,"100,000 .. 200,000",108,0,148,0,0,0,0,1
253840,Shantae: Half-Genie Hero,WayForward,WayForward,,2125,222,0,"100,000 .. 200,000",221,0,221,0,1999,1999,0,4
326480,If My Heart Had Wings,MoeNovel,MoeNovel,,4113,347,0,"100,000 .. 200,000",619,0,307,0,1499,1499,0,8
1508030,Object N,KleskBY,KleskBY,,761,126,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
496440,The Challenge,Atum Software,Sometimes You,,23,41,0,"100,000 .. 200,000",0,0,0,0,1099,1099,0,0
1397390,The Break-In,"jorgen games Ltd, Oliver Josh",jorgen games Ltd,,1676,174,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,31
2154530,Kingdom Of Secrets مملكة الأسرار,KATSU,DZTFIX,,7,7,0,"100,000 .. 200,000",0,0,0,0,499,499,0,0
7770,X-COM: Enforcer,"MicroProse Software, Inc",2K,,218,172,0,"100,000 .. 200,000",19,0,19,0,499,499,0,0
416080,The Odyssey: Winds of Athena,Liquid Dragon Studios,Senpai Studios,,349,196,0,"100,000 .. 200,000",711,0,813,0,499,499,0,0
1070710,Kind Words (lo fi chill beats to write to),Popcannibal,Popcannibal,,8448,148,0,"100,000 .. 200,000",806,0,1611,0,499,499,0,11
360380,Tiny Bridge: Ratventure,Estelion,Senpai Studios,,626,331,0,"100,000 .. 200,000",100,0,139,0,199,199,0,0
2066490,Robot Resistors,Crablacksmith Studios,Crablacksmith Studios,,34,8,0,"100,000 .. 200,000",0,0,0,0,499,499,0,2
1017100,Territory Idle,Aleksandr Golovkin,Aleksandr Golovkin,,1234,300,0,"100,000 .. 200,000",140,0,140,0,0,0,0,309
1012110,Military Conflict: Vietnam,Dustfade,Dustfade,,921,129,0,"100,000 .. 200,000",0,0,0,0,999,999,0,9
939520,HELLGATE: London,T3Entertainment,HanbitSoft Inc.,,1185,875,0,"100,000 .. 200,000",0,0,0,0,1299,1299,0,28
1364800,The Emperor's Own: Alpha Teaser,Volga Studios,Volga Studios,,431,117,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
2215260,Scott Pilgrim vs. The World: The Game – Complete Edition,"Engine Software, Ubisoft Montreal, Ubisoft Chengdu, Ubisoft Pune Production",Ubisoft,,1601,562,0,"100,000 .. 200,000",161,11,162,11,1499,1499,0,39
11340,Larva Mortus,Meridian4,Meridian4,,562,184,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
1146300,Land of War - The Beginning,MS GAMES,MS GAMES SP. Z O.O.,,320,315,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,1
1126310,风信楼,Pingfang Games,Pingfang Games,,3224,204,0,"100,000 .. 200,000",232,0,445,0,1199,1199,0,32
772430,Hero of the Kingdom III,Lonely Troops,Lonely Troops,,1052,274,0,"100,000 .. 200,000",301,0,301,0,999,999,0,5
270630,Haunt the House: Terrortown,SFB Games,SFB Games,,1620,244,0,"100,000 .. 200,000",122,0,176,0,499,499,0,4
1220150,Blue Fire,Robi Studios,Graffiti Games,,1998,450,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,13
1521980,Giants,Singta inc.,Singta Inc.,,26,25,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
381780,80 Days,"inkle Ltd, Cape Guy Ltd",inkle Ltd,,1698,169,0,"100,000 .. 200,000",1,0,1,0,1299,1299,0,5
1009990,SCP022,KL GAMES,KL GAMES,,576,190,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1178050,狐の旅路,狐の旅路制作组,DZ,,1415,76,0,"100,000 .. 200,000",0,0,0,0,0,0,0,3
209060,Drunken Robot Pornography,"Dejobaan Games, LLC","Dejobaan Games, LLC",,549,105,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,0
1076500,Valgrave: Immortal Plains,Edenic Era LLC,Edenic Era LLC,,767,157,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
438420,Zenith,Infinigon,BadLand Publishing,,407,176,0,"100,000 .. 200,000",0,0,0,0,799,799,0,0
33600,Broken Sword 2 - the Smoking Mirror: Remastered,Revolution Software Ltd,Revolution Software Ltd,,1053,113,0,"100,000 .. 200,000",0,0,0,0,599,599,0,12
853770,Maximum Action,George Mandell,Balloon Moose Games,,3061,345,0,"100,000 .. 200,000",97,0,114,0,1999,1999,0,9
